,lat,long,geo_address,street_code,borough,address,geometry
390430,40.6799122,-73.8733476,"Weldon Street, Brooklyn, Kings County, New York, 11208, United States",90430,Brooklyn,WELDON STREET,POINT (-73.8733476 40.6799122)
390455,40.6565739,-73.970461,"Wellhouse Drive, Brooklyn, Kings County, New York, 11218, United States",90455,Brooklyn,WELL HOUSE DRIVE,POINT (-73.970461 40.6565739)
390450,40.6309572,-73.9607,"Wellington Court, Brooklyn, Kings County, New York, 11230, United States",90450,Brooklyn,WELLINGTON COURT,POINT (-73.9607 40.6309572)
390460,40.678516,-73.874222,"Wells Street, Brooklyn, Kings County, New York, 11208, United States",90460,Brooklyn,WELLS STREET,POINT (-73.874222 40.678516)
392230,40.5815316,-73.9673319,"West Avenue, Brooklyn, Kings County, New York, 11224, United States",92230,Brooklyn,WEST AVENUE,POINT (-73.9673319 40.5815316)
392240,40.5762747,-73.9687394,"West Brighton Avenue, Brooklyn, Kings County, New York, 11224, United States",92240,Brooklyn,WEST BRIGHTON AVENUE,POINT (-73.9687394 40.5762747)
392300,40.6577882,-73.9730535,"West Drive, Brooklyn, Kings County, New York, 11215, United States",92300,Brooklyn,WEST DRIVE,POINT (-73.97305350000001 40.6577882)
392330,40.5767705,-73.952852,"West End Avenue, Brooklyn, Kings County, New York, 11235, United States",92330,Brooklyn,WEST END AVENUE,POINT (-73.95285199999999 40.5767705)
390800,40.6577882,-73.9730535,"West Drive, Brooklyn, Kings County, New York, 11215, United States",90800,Brooklyn,WEST LAKE DRIVE,POINT (-73.97305350000001 40.6577882)
313380,40.5869833,-73.97002887613371,"West Playground, Brooklyn, Kings County, New York, 11223, United States",13380,Brooklyn,WEST PLAYGROUND,POINT (-73.97002887613371 40.5869833)
392560,40.5816196,-73.9536945,"West End Avenue & Shore Boulevard, West End Avenue, Brooklyn, Kings County, New York, 11235, United States",92560,Brooklyn,WEST SHORE AVENUE,POINT (-73.9536945 40.5816196)
392430,40.7022951,-73.9797625,"West Street, Brooklyn, Kings County, New York, 11251, United States",92430,Brooklyn,WEST STREET,POINT (-73.97976250000001 40.7022951)
392567,40.7037295,-73.9785506,"West Way, Brooklyn, Kings County, New York, 11251, United States",92567,Brooklyn,WEST WAY,POINT (-73.97855060000001 40.7037295)
392550,40.6295921,-74.0395294,"Westerly Lane, Brooklyn, Kings County, New York, 11209, United States",92550,Brooklyn,WESTERLY LANE,POINT (-74.03952940000001 40.6295921)
335330,40.6441217,-73.9678165,"Westminster Road, Brooklyn, Kings County, New York, 11218, United States",35330,Brooklyn,WESTMINSTER ROAD,POINT (-73.9678165 40.6441217)
300214,40.7353744,-73.9469909,"Whale Creek, Brooklyn, Kings County, New York, 11222, United States",00214,Brooklyn,WHALE CREEK,POINT (-73.9469909 40.7353744)
301251,40.726769,-73.9599728,"Wharf Drive, Brooklyn, Kings County, New York, 11222, United States",01251,Brooklyn,WHARF DRIVE,POINT (-73.9599728 40.726769)
301252,40.7267674,-73.9594419,"Wharf Plaza, Brooklyn, Kings County, New York, 11222, United States",01252,Brooklyn,WHARF PLAZA,POINT (-73.9594419 40.7267674)
392590,40.6883349,-73.8738707,"Wharton Place, Brooklyn, Kings County, New York, 11208, United States",92590,Brooklyn,WHARTON PLACE,POINT (-73.8738707 40.6883349)
392630,40.70075,-73.9455193,"Whipple Street, Brooklyn, Kings County, New York, 11206, United States",92630,Brooklyn,WHIPPLE STREET,POINT (-73.9455193 40.70075)
392650,40.6106209,-74.0288342,"White Avenue, Fort Hamilton, Brooklyn, Kings County, New York, 11252, United States",92650,Brooklyn,WHITE AVENUE,POINT (-74.02883420000001 40.6106209)
392670,40.7067098,-73.9357074,"White Street, Brooklyn, Kings County, New York, 11206, United States",92670,Brooklyn,WHITE STREET,POINT (-73.9357074 40.7067098)
392680,40.6042785,-73.9122074,"Whitman Drive, Mill Basin, Brooklyn, Kings County, New York, 11234, United States",92680,Brooklyn,WHITMAN DRIVE,POINT (-73.9122074 40.6042785)
392725,40.5972108,-73.9333684,"Whitney Avenue, Gerritsen Beach, Brooklyn, Kings County, New York, 11229, United States",92725,Brooklyn,WHITNEY AVENUE,POINT (-73.93336840000001 40.5972108)
392730,40.597791,-73.973123,"Whitney Place, Brooklyn, Kings County, New York, 11223, United States",92730,Brooklyn,WHITNEY PLACE,POINT (-73.973123 40.597791)
392790,40.6404863,-73.9235261,"Whitty Lane, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11203, United States",92790,Brooklyn,WHITTY LANE,POINT (-73.9235261 40.6404863)
392830,40.6766981,-73.9855754,"Whitwell Place, Gowanus, Brooklyn, Kings County, New York, 11215, United States",92830,Brooklyn,WHITWELL PLACE,POINT (-73.9855754 40.6766981)
392910,40.6556627,-73.8954883,"Will Place, New Lots, Brooklyn, Kings County, New York, 11207, United States",92910,Brooklyn,WILL PLACE,POINT (-73.8954883 40.6556627)
393030,40.5867732,-73.9579007,"William Court, Brooklyn, Kings County, New York, 11235, United States",93030,Brooklyn,WILLIAM COURT,POINT (-73.9579007 40.5867732)
392930,40.671341,-73.899586,"Williams Avenue, Broadway Junction, Brooklyn, Kings County, New York, 11207, United States",92930,Brooklyn,WILLIAMS AVENUE,POINT (-73.899586 40.671341)
397300,40.7136509,-73.9721372,"Williamsburg Bridge Bike Path, Manhattan Community Board 3, Manhattan, New York County, New York, 11249, United States",97300,Brooklyn,WILLIAMSBURG BR BIKE & PED PATH,POINT (-73.97213720000001 40.7136509)
311825,40.7096285,-73.94186779955979,"Williamsburg Houses, Kings County, New York, United States",11825,Brooklyn,WILLIAMSBURG HOUSES,POINT (-73.94186779955979 40.7096285)
393055,40.703032,-73.959889,"Williamsburg Street East, Brooklyn, Kings County, New York, 11211, United States",93055,Brooklyn,WILLIAMSBURG ST EAST,POINT (-73.959889 40.703032)
393060,40.697952,-73.9628575,"Williamsburg Street West, Brooklyn, Kings County, New York, 11205, United States",93060,Brooklyn,WILLIAMSBURG ST WEST,POINT (-73.9628575 40.697952)
393130,40.6563496,-73.9187937,"Willmohr Street, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11212, United States",93130,Brooklyn,WILLMOHR STREET,POINT (-73.91879369999999 40.6563496)
393230,40.691813,-73.9660829,"Willoughby Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States",93230,Brooklyn,WILLOUGHBY AVENUE,POINT (-73.9660829 40.691813)
313850,40.694431800000004,-73.94676099474242,"Willoughby Playground, Brooklyn, Kings County, New York, United States",13850,Brooklyn,WILLOUGHBY PLAYGROUND,POINT (-73.94676099474242 40.6944318)
300565,40.69109305,-73.98392304888768,"One Willoughby Square, Duffield Street, Brooklyn, Kings County, New York, 11201, United States",00565,Brooklyn,WILLOUGHBY SQUARE,POINT (-73.98392304888768 40.69109305)
393250,40.6922414,-73.9877567,"Willoughby Street, Brooklyn, Kings County, New York, 11201, United States",93250,Brooklyn,WILLOUGHBY STREET,POINT (-73.98775670000001 40.6922414)
300100,40.6564172,-73.9949629,"Willow Avenue, South Slope, Brooklyn, Kings County, New York, 11232, United States",00100,Brooklyn,WILLOW AVENUE,POINT (-73.9949629 40.6564172)
393330,40.6921813,-73.9982936,"Willow Place, Brooklyn, Kings County, New York, 11201, United States",93330,Brooklyn,WILLOW PLACE,POINT (-73.9982936 40.6921813)
393430,40.7007833,-73.9941993,"Willow Street, Brooklyn, Kings County, New York, 11201, United States",93430,Brooklyn,WILLOW STREET,POINT (-73.99419930000001 40.7007833)
393530,40.6885422,-73.9042827,"Wilson Avenue, Brooklyn, Kings County, New York, 11207, United States",93530,Brooklyn,WILSON AVENUE,POINT (-73.9042827 40.6885422)
313560,40.64244015,-73.894676292638,"Wilson Playground, Brooklyn, Kings County, New York, United States",13560,Brooklyn,WILSON PLAYGROUND,POINT (-73.894676292638 40.64244015)
393630,40.7031486,-73.9659851,"Wilson Street, Brooklyn, Kings County, New York, 11205, United States",93630,Brooklyn,WILSON STREET,POINT (-73.9659851 40.7031486)
301346,40.6011035,-73.9583352960546,"Windmill Montessori School, 1309, Avenue T, Brooklyn, Kings County, New York, 11229, United States",01346,Brooklyn,WINDMILL MONTESSORI SCHOOL,POINT (-73.9583352960546 40.6011035)
393730,40.6620043,-73.9854378,"Windsor Place, Brooklyn, Kings County, New York, 11215, United States",93730,Brooklyn,WINDSOR PLACE,POINT (-73.9854378 40.6620043)
393930,40.7173664,-73.9447511,"Withers Street, Williamsburg, Brooklyn, Kings County, New York, 11211, United States",93930,Brooklyn,WITHERS STREET,POINT (-73.9447511 40.7173664)
394010,40.6161377,-74.0298519,"Wogan Terrace, Fort Hamilton, Brooklyn, Kings County, New York, 11252, United States",94010,Brooklyn,WOGAN TERRACE,POINT (-74.0298519 40.6161377)
394030,40.6778035,-74.0136152,"Wolcott Street, Red Hook, Brooklyn, Kings County, New York, 11231, United States",94030,Brooklyn,WOLCOTT STREET,POINT (-74.0136152 40.6778035)
394050,40.5933907,-73.9758978,"Wolf Place, Brooklyn, Kings County, New York, 11223, United States",94050,Brooklyn,WOLF PLACE,POINT (-73.9758978 40.5933907)
394090,40.5740414,-73.979145,"Wonder Wheel, 3059, West 12th Street, Brooklyn, Kings County, New York, 11224, United States",94090,Brooklyn,WONDER WHEEL,POINT (-73.979145 40.5740414)
300857,40.5740414,-73.979145,"Wonder Wheel, 3059, West 12th Street, Brooklyn, Kings County, New York, 11224, United States",00857,Brooklyn,WONDER WHEEL WAY,POINT (-73.979145 40.5740414)
394130,40.6901418,-73.9190882,"Woodbine Street, Brooklyn, Kings County, New York, 11237, United States",94130,Brooklyn,WOODBINE STREET,POINT (-73.9190882 40.6901418)
394150,40.6935866,-73.8525016,"Woodhaven Boulevard, Jamaica Avenue, Woodhaven, Queens County, New York, 11421, United States",94150,Brooklyn,WOODHAVEN BOULEVARD,POINT (-73.8525016 40.6935866)
394240,40.69933555,-73.94274707573489,"NYC Health + Hospitals/Woodhull, 760, Broadway, Brooklyn, Kings County, New York, 11206, United States",94240,Brooklyn,WOODHULL MEDICAL CENTER,POINT (-73.94274707573489 40.69933555)
394230,40.6818498,-74.0048159,"Woodhull Street, Columbia Street Waterfront District, Brooklyn, Kings County, New York, 11231, United States",94230,Brooklyn,WOODHULL STREET,POINT (-74.0048159 40.6818498)
394330,40.7151827,-73.9421714,"Woodpoint Road, Brooklyn, Kings County, New York, 11211, United States",94330,Brooklyn,WOODPOINT ROAD,POINT (-73.94217140000001 40.7151827)
394390,40.6564634,-73.9990363,"Woodrow Court, South Slope, Brooklyn, Kings County, New York, 11232, United States",94390,Brooklyn,WOODROW COURT,POINT (-73.9990363 40.6564634)
394430,40.6532927,-73.9637338,"Woodruff Avenue, Flatbush, Brooklyn, Kings County, New York, 11225, United States",94430,Brooklyn,WOODRUFF AVENUE,POINT (-73.9637338 40.6532927)
313705,40.6652993,-73.8662741813398,"Woodruff Playground, Autumn Avenue, Brooklyn, Kings County, New York, 11208, United States",13705,Brooklyn,WOODRUFF PLAYGROUND,POINT (-73.8662741813398 40.6652993)
314095,40.67461555,-73.92897120888051,"Woods Playground, Brooklyn, Kings County, New York, United States",14095,Brooklyn,WOODS PLAYGROUND,POINT (-73.92897120888051 40.67461555)
394530,40.6056787,-73.9722047,"Woodside Avenue, Brooklyn, Kings County, New York, 11223, United States",94530,Brooklyn,WOODSIDE AVENUE,POINT (-73.97220470000001 40.6056787)
394630,40.6584607,-73.8814724,"Wortman Avenue, Brooklyn, Kings County, New York, 11239, United States",94630,Brooklyn,WORTMAN AVENUE,POINT (-73.88147240000001 40.6584607)
370340,40.6566838,-73.8855842,"Wortman Avenue, Brooklyn, Kings County, New York, 11239, United States",70340,Brooklyn,WORTMAN HOUSES,POINT (-73.8855842 40.6566838)
394730,40.6994624,-73.9109712,"Wyckoff Avenue, Brooklyn, Kings County, New York, 11385, United States",94730,Brooklyn,WYCKOFF AVENUE,POINT (-73.91097120000001 40.6994624)
314465,40.610783100000006,-73.95123601881991,"Wyckoff-Bennett Homestead, 1669 E 22nd St, Brooklyn, NY 11229, East 22nd Street, Brooklyn, Kings County, New York, 11229, United States",14465,Brooklyn,WYCKOFF BENNETT HOMESTEAD,POINT (-73.95123601881991 40.61078310000001)
394760,40.6826212,-73.98376731338715,"Wyckoff Gardens, Kings County, New York, United States",94760,Brooklyn,WYCKOFF GARDENS,POINT (-73.98376731338715 40.6826212)
370480,40.6443616,-73.9208761,"Wyckoff House Museum, 5816, Clarendon Road, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11203, United States",70480,Brooklyn,WYCKOFF HOUSE,POINT (-73.9208761 40.6443616)
394930,40.6777226,-73.8944123,"Wyona Street, Cypress Hills, Brooklyn, Kings County, New York, 11207, United States",94930,Brooklyn,WYONA STREET,POINT (-73.8944123 40.6777226)
395030,40.7129205,-73.9657477,"Wythe Avenue, Brooklyn, Kings County, New York, 11211, United States",95030,Brooklyn,WYTHE AVENUE,POINT (-73.96574769999999 40.7129205)
395035,40.704762,-73.964903,"Wythe Place, Brooklyn, Kings County, New York, 11249, United States",95035,Brooklyn,WYTHE PLACE,POINT (-73.96490300000001 40.704762)
313685,40.59231165,-73.93605982487362,"Yak Playground, Brooklyn, Kings County, New York, United States",13685,Brooklyn,YAK PLAYGROUND,POINT (-73.93605982487362 40.59231165)
353170,40.6089846,-73.84220487032661,"Yellow Bar Hassock, Kings County, New York, United States",53170,Brooklyn,YELLOW BAR HASSOCK,POINT (-73.84220487032661 40.6089846)
301369,40.612200900000005,-73.9443021926759,"Yeshiva Ahavas Torah, 2964, Nostrand Avenue, Brooklyn, Kings County, New York, 11229, United States",01369,Brooklyn,YESHIVA AHAVAS TORAH,POINT (-73.94430219267591 40.6122009)
301301,40.62,-73.9608333,"Yeshiva Birchas Shmuel, Avenue L, Midwood, Brooklyn, Kings County, New York, 11210, United States",01301,Brooklyn,YESHIVA BIRCHAS SHMUEL,POINT (-73.9608333 40.62)
301375,40.5893765,-73.94314544402306,"Yeshiva of Kings Bay, 2611, Avenue Z, Sheepshead Bay, Brooklyn, Kings County, New York, 11235, United States",01375,Brooklyn,YESHIVA OF KINGS BAY,POINT (-73.94314544402306 40.5893765)
301300,40.619765,-73.96396197644142,"Yeshiva Ohr Shraga D'Veretzky, 1545, Coney Island Avenue, Midwood, Brooklyn, Kings County, New York, 11230, United States",01300,Brooklyn,YESHIVA OHR SHRAGA VERETZKY,POINT (-73.96396197644142 40.619765)
301378,40.62971695,-73.95062873967052,"Yeshiva Vyelipol, 860, East 27th Street, Brooklyn, Kings County, New York, 11210, United States",01378,Brooklyn,YESHIVA VYELIPOL,POINT (-73.95062873967052 40.62971695)
301283,40.6079083,-73.96362768707651,"Yeshivat Ateret Torah School, 901, Quentin Road, Brooklyn, Kings County, New York, 11223, United States",01283,Brooklyn,YESHIVAT ATERET TORAH,POINT (-73.96362768707651 40.6079083)
395130,40.701397,-73.986751,"York Street, Jay Street, Dumbo, Brooklyn, Kings County, New York, 11201, United States",95130,Brooklyn,YORK STREET,POINT (-73.986751 40.701397)
312495,40.6687414,-73.9185116,"Zion Park War Memorial, Legion Street, Brownsville, Brooklyn, Kings County, New York, 11212, United States",12495,Brooklyn,ZION PARK,POINT (-73.9185116 40.6687414)
301393,40.618517,-73.94198507027082,"Zvi Dov Roth Academy of Yesh Rambam, Kings Highway, Flatlands, Brooklyn, Kings County, New York, 11234, United States",01393,Brooklyn,ZVI DOV ROTH ACADEMY,POINT (-73.94198507027082 40.618517)
405000,40.60514605,-73.74011550320225,"1, Cedar Lawn Avenue, Queens, Village of Lawrence, New York, 11559, United States",05000,Queens,1 AVENUE,POINT (-73.74011550320225 40.60514605)
405030,40.773491500000006,-73.733757,"1, Nassau Road, Westmoreland, Queens, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11021, United States",05030,Queens,1 ROAD,POINT (-73.733757 40.77349150000001)
405040,40.7515493,-73.9311473,"East River Job Center, 1, Honeywell Street, Queens County, New York, 11101, United States",05040,Queens,1 STREET,POINT (-73.93114730000001 40.7515493)
459390,40.771526,-73.730857,"2, Concord Avenue, Waverley Hills, Village of Great Neck Plaza, Town of North Hempstead, Nassau County, New York, 11020, United States",59390,Queens,2 AVENUE,POINT (-73.730857 40.771526)
405052,40.7731981,-73.7340763,"2, Nassau Road, Westmoreland, Queens, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11021, United States",05052,Queens,2 ROAD,POINT (-73.7340763 40.7731981)
405065,40.771094,-73.73006772102697,"3, Concord Avenue, Waverley Hills, Village of Great Neck Plaza, Town of North Hempstead, Nassau County, New York, 11020, United States",05065,Queens,3 AVENUE,POINT (-73.73006772102697 40.771094)
405068,40.769045500000004,-73.7279475,"3, Bates Road, Waverley Hills, Queens, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11020, United States",05068,Queens,3 ROAD,POINT (-73.7279475 40.7690455)
405070,40.7731099,-73.73461576208199,"3, Glenwood Street, Westmoreland, Queens, Village of Great Neck Estates, Town of North Hempstead, Nassau County, New York, 11021, United States",05070,Queens,3 STREET,POINT (-73.73461576208199 40.7731099)
405085,40.73867025,-73.7006405304862,"4, Hillside Avenue, Queens, Village of Floral Park, New York, 11001, United States",05085,Queens,4 AVENUE,POINT (-73.7006405304862 40.73867025)
405087,40.773256599999996,-73.7341763,"4, Nassau Road, Westmoreland, Queens, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11021, United States",05087,Queens,4 ROAD,POINT (-73.7341763 40.7732566)
405140,40.7295441,-73.70214347119816,"5, Hinsdale Avenue, Queens, Village of Floral Park, Town of North Hempstead, Nassau County, New York, 11001, United States",05140,Queens,5 AVENUE,POINT (-73.70214347119816 40.7295441)
405195,40.769068000000004,-73.72778270868795,"5, Bates Road, Waverley Hills, Queens, Village of Great Neck, Town of North Hempstead, Nassau County, New York, 11020, United States",05195,Queens,5 ROAD,POINT (-73.72778270868795 40.769068)
